Gene_level,D_17_sum,D_18_sum,X_17_sum,X_18_sum,E_17_sum,E_18_sum,F_17_sum,F_18_sum,L_17_sum,L_18_sum
K22320,1.097252517448,10.0073943453926,1.96968129237926,2.98104793126253,24.5950889041887,13.4718432152886,14.6953468223938,18.7975392522267,45.6745143528855,14.4164637140177
K22336,0.42303847431733,2.7386454607345,2.52723736177201,0.491419446848231,0.597985998069868,1.07674368352506,0.0117357818984916,0.107401867883964,0.101694105901842,0.015435222402635
K22342,0.623571433770102,0.812161209633482,2.35008122915702,0.64923776105261,4.45065511532687,4.02634675233033,3.27036204096175,4.71508296022825,3.94022346175753,2.21044090377575
K22343,0.441534529487774,0.466170641418977,0.808420226947413,0.382379779024387,3.67869564379812,3.05071221498177,2.28621074965603,2.50042454402097,1.78947711075852,1.70692840899164
K22344,0.33377559263075,0.180425823345311,1.0141206677777,0.343262731871709,3.69015608829837,2.43967269280546,2.52403440558643,2.23808368024571,1.76767210143737,1.61325281951659
K22348,13.7074361084546,13.7660637646561,20.3423800650918,3.79232383985184,26.9596786823202,22.7672908753607,26.3394202967944,22.0354334318198,14.0331957865874,16.9801955414842
K22349,0.197561151271489,3.3655958526386,0.278599908781731,0.946235914528239,1.12891683661526,0.536366630124054,NA,NA,0.546120637419436,0
K22350,0.311724063685457,0.157858608441144,NA,NA,0.217573857011782,0.198958774962094,NA,NA,1.03373314132012,0.043352013538265
K22396,0.626250217304646,10.3412254697703,0.227067371235278,2.3770678823913,10.7268118284549,13.1393091330296,5.18949383245208,13.9925745496166,22.7229069361252,18.4222972213805
K22405,1.0312951521064,0.0217690858919022,NA,NA,0.493181399101569,0,NA,NA,0.221105691056273,0
K22424,0.216165042148023,0.803980489849363,0,0.0894150125634217,2.98690293793124,4.53566545975465,18.6954642752544,3.53811422893828,2.11984387409167,4.85612604057722
K22432,0.495389201876636,0.00917331325599488,NA,NA,NA,NA,NA,NA,NA,NA
K22441,5.36777669387747,18.5111903493806,6.14773862653662,5.8638334116959,7.68945524316389,13.5258820241989,6.30893840436277,3.84132769856474,8.30367029112417,10.8983290985414
K22443,0.067910795630855,0.60416870166222,0,0.084746825317914,0.705209036229017,0.771995733373064,0.23884504190564,0,NA,NA
K22447,4.5327371178035,0.508949347962857,4.36280516463211,0.457537935327607,5.40548588819818,3.14054413664994,3.52034313346186,1.47777223061095,1.99291324738287,0.306467880572884
K22451,2.76182380922553,8.74857275749491,2.74218945419604,5.04353888799552,21.2443854936685,10.2278306863568,18.2834945333847,8.08823334854934,2.29659084935647,17.3104799099009
K22452,16.7075965140985,13.7914317913347,19.7826349432242,5.60312110177528,17.5404746140721,7.68861816852338,4.51182736572279,8.28721711186618,13.1642509018745,22.5288900687788
K22468,19.5889705926341,35.1699250808276,19.2061259192545,20.9790767615522,46.3356457352312,81.444081484842,60.5156396155672,56.8231468351232,58.4835863752682,46.9186972790927
K22469,0.0771062543361498,0.0214412382128073,NA,NA,NA,NA,NA,NA,NA,NA
K22478,0.786793639214861,0.743353050176979,0.947520200032025,0.312303736587418,0.985166084901215,0.367906882351457,0.568334064257988,0.391202943953196,0.13500907664309,0.087268372814898
K22491,22.8274939584643,60.5275968975147,35.7564565795976,23.1389483118082,74.5020734150628,120.399910638856,135.070505818985,91.8251536525164,84.4446899519608,160.085685178124
K22502,0.0200724723962505,0.557750957129371,0,0.386618728640119,0.123091467612047,0.327548841786434,0.065272045390487,0,NA,NA
K22507,0.129434543795739,0,NA,NA,0,0.450799177324854,0,0.639221621250569,NA,NA
K22509,0.0939422988609238,0,NA,NA,NA,NA,0,0.0830037854840942,NA,NA
K22515,4.01947053985411,9.86828659786085,4.92953616237044,2.48261183830891,22.9943041270736,26.6195637132545,24.5340137001937,18.6441852571258,31.9866816738833,30.9789841329723
K22516,0.17119964285588,0.0105929926884703,NA,NA,0.101409269975898,0,NA,NA,NA,NA
K22548,1.24184917943336,6.21258092465877,1.43892583005705,1.97450910537689,5.69807047638089,12.1879510314348,18.4470108081638,6.14597061745185,13.2609081950656,17.8642565264412
